code_postal;nom_commune_complet;code_departement;nom_departement;code_region;nom_region
31440;Boutx;31;Haute-Garonne;76;Occitanie
31420;Bouzin;31;Haute-Garonne;76;Occitanie
31470;Bragayrac;31;Haute-Garonne;76;Occitanie
31490;Brax;31;Haute-Garonne;76;Occitanie
31530;Bretx;31;Haute-Garonne;76;Occitanie
31480;Brignemont;31;Haute-Garonne;76;Occitanie
31150;Bruguières;31;Haute-Garonne;76;Occitanie
31440;Burgalays;31;Haute-Garonne;76;Occitanie
31330;Le Burgaud;31;Haute-Garonne;76;Occitanie
31660;Buzet-sur-Tarn;31;Haute-Garonne;76;Occitanie
31160;Cabanac-Cazaux;31;Haute-Garonne;76;Occitanie
31480;Cabanac-Séguenville;31;Haute-Garonne;76;Occitanie
31460;Le Cabanial;31;Haute-Garonne;76;Occitanie
31480;Cadours;31;Haute-Garonne;76;Occitanie
31560;Caignac;31;Haute-Garonne;76;Occitanie
31560;Calmont;31;Haute-Garonne;76;Occitanie
31470;Cambernard;31;Haute-Garonne;76;Occitanie
31460;Cambiac;31;Haute-Garonne;76;Occitanie
31310;Canens;31;Haute-Garonne;76;Occitanie
31410;Capens;31;Haute-Garonne;76;Occitanie
31460;Caragoudes;31;Haute-Garonne;76;Occitanie
31460;Caraman;31;Haute-Garonne;76;Occitanie
31390;Carbonne;31;Haute-Garonne;76;Occitanie
31350;Cardeilhac;31;Haute-Garonne;76;Occitanie
31420;Cassagnabère-Tournas;31;Haute-Garonne;76;Occitanie
31260;Cassagne;31;Haute-Garonne;76;Occitanie
31310;Castagnac;31;Haute-Garonne;76;Occitanie
31260;Castagnède;31;Haute-Garonne;76;Occitanie
31320;Castanet-Tolosan;31;Haute-Garonne;76;Occitanie
31160;Castelbiague;31;Haute-Garonne;76;Occitanie
31230;Castelgaillard;31;Haute-Garonne;76;Occitanie
31780;Castelginest;31;Haute-Garonne;76;Occitanie
31180;Castelmaurou;31;Haute-Garonne;76;Occitanie
31620;Castelnau-d'Estrétefonds;31;Haute-Garonne;76;Occitanie
31430;Castelnau-Picampeau;31;Haute-Garonne;76;Occitanie
31530;Le Castéra;31;Haute-Garonne;76;Occitanie
31350;Castéra-Vignoles;31;Haute-Garonne;76;Occitanie
31430;Casties-Labrande;31;Haute-Garonne;76;Occitanie
31110;Castillon-de-Larboust;31;Haute-Garonne;76;Occitanie
31360;Castillon-de-Saint-Martory;31;Haute-Garonne;76;Occitanie
31110;Cathervielle;31;Haute-Garonne;76;Occitanie
31480;Caubiac;31;Haute-Garonne;76;Occitanie
31110;Caubous;31;Haute-Garonne;76;Occitanie
31190;Caujac;31;Haute-Garonne;76;Occitanie
31110;Cazarilh-Laspènes;31;Haute-Garonne;76;Occitanie
31580;Cazaril-Tambourès;31;Haute-Garonne;76;Occitanie
31160;Cazaunous;31;Haute-Garonne;76;Occitanie
31440;Cazaux-Layrisse;31;Haute-Garonne;76;Occitanie
31110;Cazeaux-de-Larboust;31;Haute-Garonne;76;Occitanie
31420;Cazeneuve-Montaut;31;Haute-Garonne;76;Occitanie
31220;Cazères;31;Haute-Garonne;76;Occitanie
31620;Cépet;31;Haute-Garonne;76;Occitanie
31290;Cessales;31;Haute-Garonne;76;Occitanie
31350;Charlas;31;Haute-Garonne;76;Occitanie
31440;Chaum;31;Haute-Garonne;76;Occitanie
31160;Chein-Dessus;31;Haute-Garonne;76;Occitanie
31350;Ciadoux;31;Haute-Garonne;76;Occitanie
31110;Cier-de-Luchon;31;Haute-Garonne;76;Occitanie
31510;Cier-de-Rivière;31;Haute-Garonne;76;Occitanie
31440;Cierp-Gaud;31;Haute-Garonne;76;Occitanie
31440;Cierp-Gaud;31;Haute-Garonne;76;Occitanie
31550;Cintegabelle;31;Haute-Garonne;76;Occitanie
31110;Cirès;31;Haute-Garonne;76;Occitanie
31210;Clarac;31;Haute-Garonne;76;Occitanie
31810;Clermont-le-Fort;31;Haute-Garonne;76;Occitanie
31770;Colomiers;31;Haute-Garonne;76;Occitanie
31700;Cornebarrieu;31;Haute-Garonne;76;Occitanie
31450;Corronsac;31;Haute-Garonne;76;Occitanie
31230;Coueilles;31;Haute-Garonne;76;Occitanie
31220;Couladère;31;Haute-Garonne;76;Occitanie
31160;Couret;31;Haute-Garonne;76;Occitanie
31480;Cox;31;Haute-Garonne;76;Occitanie
31270;Cugnaux;31;Haute-Garonne;76;Occitanie
31210;Cuguron;31;Haute-Garonne;76;Occitanie
31210;Le Cuing;31;Haute-Garonne;76;Occitanie
31700;Daux;31;Haute-Garonne;76;Occitanie
31450;Deyme;31;Haute-Garonne;76;Occitanie
31450;Donneville;31;Haute-Garonne;76;Occitanie
31280;Drémil-Lafage;31;Haute-Garonne;76;Occitanie
31480;Drudas;31;Haute-Garonne;76;Occitanie
31600;Eaunes;31;Haute-Garonne;76;Occitanie
31470;Empeaux;31;Haute-Garonne;76;Occitanie
31160;Encausse-les-Thermes;31;Haute-Garonne;76;Occitanie
31420;Eoux;31;Haute-Garonne;76;Occitanie
31750;Escalquens;31;Haute-Garonne;76;Occitanie
31350;Escanecrabe;31;Haute-Garonne;76;Occitanie
31450;Espanès;31;Haute-Garonne;76;Occitanie
31420;Esparron;31;Haute-Garonne;76;Occitanie
31190;Esperce;31;Haute-Garonne;76;Occitanie
31160;Estadens;31;Haute-Garonne;76;Occitanie
31800;Estancarbon;31;Haute-Garonne;76;Occitanie
31440;Esténos;31;Haute-Garonne;76;Occitanie
31440;Eup;31;Haute-Garonne;76;Occitanie
31230;Fabas;31;Haute-Garonne;76;Occitanie
31460;Le Faget;31;Haute-Garonne;76;Occitanie
31540;Falga;31;Haute-Garonne;76;Occitanie
31410;Le Fauga;31;Haute-Garonne;76;Occitanie
31150;Fenouillet;31;Haute-Garonne;76;Occitanie
31260;Figarol;31;Haute-Garonne;76;Occitanie
31130;Flourens;31;Haute-Garonne;76;Occitanie
31290;Folcarde;31;Haute-Garonne;76;Occitanie
31140;Fonbeauzard;31;Haute-Garonne;76;Occitanie
31470;Fonsorbes;31;Haute-Garonne;76;Occitanie
31470;Fontenilles;31;Haute-Garonne;76;Occitanie
31370;Forgues;31;Haute-Garonne;76;Occitanie
31440;Fos;31;Haute-Garonne;76;Occitanie
31160;Fougaron;31;Haute-Garonne;76;Occitanie
31450;Fourquevaux;31;Haute-Garonne;76;Occitanie
31430;Le Fousseret;31;Haute-Garonne;76;Occitanie
31460;Francarville;31;Haute-Garonne;76;Occitanie
31260;Francazal;31;Haute-Garonne;76;Occitanie
31420;Francon;31;Haute-Garonne;76;Occitanie
31210;Franquevielle;31;Haute-Garonne;76;Occitanie
31360;Le Fréchet;31;Haute-Garonne;76;Occitanie
31440;Fronsac;31;Haute-Garonne;76;Occitanie
31510;Frontignan-de-Comminges;31;Haute-Garonne;76;Occitanie
31230;Frontignan-Savès;31;Haute-Garonne;76;Occitanie
31620;Fronton;31;Haute-Garonne;76;Occitanie
31270;Frouzins;31;Haute-Garonne;76;Occitanie
31430;Fustignac;31;Haute-Garonne;76;Occitanie
31150;Gagnac-sur-Garonne;31;Haute-Garonne;76;Occitanie
31550;Gaillac-Toulza;31;Haute-Garonne;76;Occitanie
31510;Galié;31;Haute-Garonne;76;Occitanie
31160;Ganties;31;Haute-Garonne;76;Occitanie
31480;Garac;31;Haute-Garonne;76;Occitanie
31290;Gardouch;31;Haute-Garonne;76;Occitanie
31620;Gargas;31;Haute-Garonne;76;Occitanie
31380;Garidech;31;Haute-Garonne;76;Occitanie
31110;Garin;31;Haute-Garonne;76;Occitanie
31590;Gauré;31;Haute-Garonne;76;Occitanie
31380;Gémil;31;Haute-Garonne;76;Occitanie
31510;Génos;31;Haute-Garonne;76;Occitanie
31350;Gensac-de-Boulogne;31;Haute-Garonne;76;Occitanie
31310;Gensac-sur-Garonne;31;Haute-Garonne;76;Occitanie
31560;Gibel;31;Haute-Garonne;76;Occitanie
31110;Gouaux-de-Larboust;31;Haute-Garonne;76;Occitanie
31110;Gouaux-de-Luchon;31;Haute-Garonne;76;Occitanie
31230;Goudex;31;Haute-Garonne;76;Occitanie
31210;Gourdan-Polignan;31;Haute-Garonne;76;Occitanie
31310;Goutevernisse;31;Haute-Garonne;76;Occitanie
31310;Gouzens;31;Haute-Garonne;76;Occitanie
31120;Goyrans;31;Haute-Garonne;76;Occitanie
31380;Gragnague;31;Haute-Garonne;76;Occitanie
31430;Gratens;31;Haute-Garonne;76;Occitanie
31150;Gratentour;31;Haute-Garonne;76;Occitanie
31190;Grazac;31;Haute-Garonne;76;Occitanie
31330;Grenade;31;Haute-Garonne;76;Occitanie
31190;Grépiac;31;Haute-Garonne;76;Occitanie
31480;Le Grès;31;Haute-Garonne;76;Occitanie
31440;Guran;31;Haute-Garonne;76;Occitanie
31160;Herran;31;Haute-Garonne;76;Occitanie
31260;His;31;Haute-Garonne;76;Occitanie
31210;Huos;31;Haute-Garonne;76;Occitanie
31230;L'Isle-en-Dodon;31;Haute-Garonne;76;Occitanie
31450;Issus;31;Haute-Garonne;76;Occitanie
31160;Izaut-de-l'Hôtel;31;Haute-Garonne;76;Occitanie
31110;Jurvielle;31;Haute-Garonne;76;Occitanie
31540;Juzes;31;Haute-Garonne;76;Occitanie
31110;Juzet-de-Luchon;31;Haute-Garonne;76;Occitanie
31160;Juzet-d'Izaut;31;Haute-Garonne;76;Occitanie
31800;Labarthe-Inard;31;Haute-Garonne;76;Occitanie
31800;Labarthe-Rivière;31;Haute-Garonne;76;Occitanie
31860;Labarthe-sur-Lèze;31;Haute-Garonne;76;Occitanie
31450;Labastide-Beauvoir;31;Haute-Garonne;76;Occitanie
31370;Labastide-Clermont;31;Haute-Garonne;76;Occitanie
31230;Labastide-Paumès;31;Haute-Garonne;76;Occitanie
31620;Labastide-Saint-Sernin;31;Haute-Garonne;76;Occitanie
31600;Labastidette;31;Haute-Garonne;76;Occitanie
31670;Labège;31;Haute-Garonne;76;Occitanie
31510;Labroquère;31;Haute-Garonne;76;Occitanie
31190;Labruyère-Dorsa;31;Haute-Garonne;76;Occitanie
31390;Lacaugne;31;Haute-Garonne;76;Occitanie
31120;Lacroix-Falgarde;31;Haute-Garonne;76;Occitanie
31360;Laffite-Toupière;31;Haute-Garonne;76;Occitanie
31390;Lafitte-Vigordane;31;Haute-Garonne;76;Occitanie
31290;Lagarde;31;Haute-Garonne;76;Occitanie
31870;Lagardelle-sur-Lèze;31;Haute-Garonne;76;Occitanie
31190;Lagrâce-Dieu;31;Haute-Garonne;76;Occitanie
31480;Lagraulet-Saint-Nicolas;31;Haute-Garonne;76;Occitanie
31370;Lahage;31;Haute-Garonne;76;Occitanie
31310;Lahitère;31;Haute-Garonne;76;Occitanie
31800;Lalouret-Laffiteau;31;Haute-Garonne;76;Occitanie
31600;Lamasquère;31;Haute-Garonne;76;Occitanie
31800;Landorthe;31;Haute-Garonne;76;Occitanie
31570;Lanta;31;Haute-Garonne;76;Occitanie
31310;Lapeyrère;31;Haute-Garonne;76;Occitanie
31180;Lapeyrouse-Fossat;31;Haute-Garonne;76;Occitanie
31800;Larcan;31;Haute-Garonne;76;Occitanie
31480;Laréole;31;Haute-Garonne;76;Occitanie
31580;Larroque;31;Haute-Garonne;76;Occitanie
31530;Lasserre-Pradère;31;Haute-Garonne;76;Occitanie
31800;Latoue;31;Haute-Garonne;76;Occitanie
31310;Latour;31;Haute-Garonne;76;Occitanie
31310;Latrape;31;Haute-Garonne;76;Occitanie
31330;Launac;31;Haute-Garonne;76;Occitanie
31140;Launaguet;31;Haute-Garonne;76;Occitanie
31370;Lautignac;31;Haute-Garonne;76;Occitanie
31650;Lauzerville;31;Haute-Garonne;76;Occitanie
31590;Lavalette;31;Haute-Garonne;76;Occitanie
31220;Lavelanet-de-Comminges;31;Haute-Garonne;76;Occitanie
31410;Lavernose-Lacasse;31;Haute-Garonne;76;Occitanie
31340;Layrac-sur-Tarn;31;Haute-Garonne;76;Occitanie
31580;Lécussan;31;Haute-Garonne;76;Occitanie
31440;Lège;31;Haute-Garonne;76;Occitanie
31490;Léguevin;31;Haute-Garonne;76;Occitanie
31220;Lescuns;31;Haute-Garonne;76;Occitanie
31150;Lespinasse;31;Haute-Garonne;76;Occitanie
31160;Lespiteau;31;Haute-Garonne;76;Occitanie
31350;Lespugue;31;Haute-Garonne;76;Occitanie
31360;Lestelle-de-Saint-Martory;31;Haute-Garonne;76;Occitanie
31530;Lévignac;31;Haute-Garonne;76;Occitanie
31440;Lez;31;Haute-Garonne;76;Occitanie
31600;Lherm;31;Haute-Garonne;76;Occitanie
31800;Lieoux;31;Haute-Garonne;76;Occitanie
31230;Lilhac;31;Haute-Garonne;76;Occitanie
31800;Lodes;31;Haute-Garonne;76;Occitanie
31410;Longages;31;Haute-Garonne;76;Occitanie
31460;Loubens-Lauragais;31;Haute-Garonne;76;Occitanie
31580;Loudet;31;Haute-Garonne;76;Occitanie
31510;Lourde;31;Haute-Garonne;76;Occitanie
31350;Lunax;31;Haute-Garonne;76;Occitanie
31510;Luscan;31;Haute-Garonne;76;Occitanie
31430;Lussan-Adeilhac;31;Haute-Garonne;76;Occitanie
31290;Lux;31;Haute-Garonne;76;Occitanie
31340;La Magdelaine-sur-Tarn;31;Haute-Garonne;76;Occitanie
31310;Mailholas;31;Haute-Garonne;76;Occitanie
31510;Malvezie;31;Haute-Garonne;76;Occitanie
31360;Mancioux;31;Haute-Garonne;76;Occitanie
31260;Mane;31;Haute-Garonne;76;Occitanie
31440;Marignac;31;Haute-Garonne;76;Occitanie
31430;Marignac-Lasclares;31;Haute-Garonne;76;Occitanie
31220;Marignac-Laspeyres;31;Haute-Garonne;76;Occitanie
31550;Marliac;31;Haute-Garonne;76;Occitanie
31390;Marquefave;31;Haute-Garonne;76;Occitanie
31260;Marsoulas;31;Haute-Garonne;76;Occitanie
31230;Martisserre;31;Haute-Garonne;76;Occitanie
31210;Martres-de-Rivière;31;Haute-Garonne;76;Occitanie
31220;Martres-Tolosane;31;Haute-Garonne;76;Occitanie
31460;Mascarville;31;Haute-Garonne;76;Occitanie
31310;Massabrac;31;Haute-Garonne;76;Occitanie
31220;Mauran;31;Haute-Garonne;76;Occitanie
31290;Mauremont;31;Haute-Garonne;76;Occitanie
31540;Maurens;31;Haute-Garonne;76;Occitanie
31190;Mauressac;31;Haute-Garonne;76;Occitanie
31460;Maureville;31;Haute-Garonne;76;Occitanie
31190;Mauvaisin;31;Haute-Garonne;76;Occitanie
31230;Mauvezin;31;Haute-Garonne;76;Occitanie
31410;Mauzac;31;Haute-Garonne;76;Occitanie
31110;Mayrègne;31;Haute-Garonne;76;Occitanie
31260;Mazères-sur-Salat;31;Haute-Garonne;76;Occitanie
31440;Melles;31;Haute-Garonne;76;Occitanie
31530;Menville;31;Haute-Garonne;76;Occitanie
31530;Mérenvielle;31;Haute-Garonne;76;Occitanie
31320;Mervilla;31;Haute-Garonne;76;Occitanie
31330;Merville;31;Haute-Garonne;76;Occitanie
31160;Milhas;31;Haute-Garonne;76;Occitanie
31230;Mirambeau;31;Haute-Garonne;76;Occitanie
31800;Miramont-de-Comminges;31;Haute-Garonne;76;Occitanie
31190;Miremont;31;Haute-Garonne;76;Occitanie
31340;Mirepoix-sur-Tarn;31;Haute-Garonne;76;Occitanie
31230;Molas;31;Haute-Garonne;76;Occitanie
31160;Moncaup;31;Haute-Garonne;76;Occitanie
31220;Mondavezan;31;Haute-Garonne;76;Occitanie
31350;Mondilhan;31;Haute-Garonne;76;Occitanie
31700;Mondonville;31;Haute-Garonne;76;Occitanie
31850;Mondouzil;31;Haute-Garonne;76;Occitanie
31370;Monès;31;Haute-Garonne;76;Occitanie
31560;Monestrol;31;Haute-Garonne;76;Occitanie
31280;Mons;31;Haute-Garonne;76;Occitanie
31530;Montaigut-sur-Save;31;Haute-Garonne;76;Occitanie
31160;Montastruc-de-Salies;31;Haute-Garonne;76;Occitanie
31380;Montastruc-la-Conseillère;31;Haute-Garonne;76;Occitanie
31370;Montastruc-Savès;31;Haute-Garonne;76;Occitanie
31110;Montauban-de-Luchon;31;Haute-Garonne;76;Occitanie
31410;Montaut;31;Haute-Garonne;76;Occitanie
31220;Montberaud;31;Haute-Garonne;76;Occitanie
31230;Montbernard;31;Haute-Garonne;76;Occitanie
31140;Montberon;31;Haute-Garonne;76;Occitanie
31310;Montbrun-Bocage;31;Haute-Garonne;76;Occitanie
31450;Montbrun-Lauragais;31;Haute-Garonne;76;Occitanie
31220;Montclar-de-Comminges;31;Haute-Garonne;76;Occitanie
31290;Montclar-Lauragais;31;Haute-Garonne;76;Occitanie
31510;Mont-de-Galié;31;Haute-Garonne;76;Occitanie
31430;Montégut-Bourjac;31;Haute-Garonne;76;Occitanie
31540;Montégut-Lauragais;31;Haute-Garonne;76;Occitanie
31260;Montespan;31;Haute-Garonne;76;Occitanie
31230;Montesquieu-Guittaut;31;Haute-Garonne;76;Occitanie
31450;Montesquieu-Lauragais;31;Haute-Garonne;76;Occitanie
31310;Montesquieu-Volvestre;31;Haute-Garonne;76;Occitanie
31260;Montgaillard-de-Salies;31;Haute-Garonne;76;Occitanie
31290;Montgaillard-Lauragais;31;Haute-Garonne;76;Occitanie
31350;Montgaillard-sur-Save;31;Haute-Garonne;76;Occitanie
31410;Montgazin;31;Haute-Garonne;76;Occitanie
31560;Montgeard;31;Haute-Garonne;76;Occitanie
31450;Montgiscard;31;Haute-Garonne;76;Occitanie
31370;Montgras;31;Haute-Garonne;76;Occitanie
31380;Montjoire;31;Haute-Garonne;76;Occitanie
31450;Montlaur;31;Haute-Garonne;76;Occitanie
31350;Montmaurin;31;Haute-Garonne;76;Occitanie
31420;Montoulieu-Saint-Bernard;31;Haute-Garonne;76;Occitanie
31430;Montoussin;31;Haute-Garonne;76;Occitanie
31380;Montpitol;31;Haute-Garonne;76;Occitanie
31850;Montrabé;31;Haute-Garonne;76;Occitanie
31210;Montréjeau;31;Haute-Garonne;76;Occitanie
31260;Montsaunès;31;Haute-Garonne;76;Occitanie
31460;Mourvilles-Basses;31;Haute-Garonne;76;Occitanie
31540;Mourvilles-Hautes;31;Haute-Garonne;76;Occitanie
31110;Moustajon;31;Haute-Garonne;76;Occitanie
31600;Muret;31;Haute-Garonne;76;Occitanie
31560;Nailloux;31;Haute-Garonne;76;Occitanie
31350;Nénigan;31;Haute-Garonne;76;Occitanie
31350;Nizan-Gesse;31;Haute-Garonne;76;Occitanie
31410;Noé;31;Haute-Garonne;76;Occitanie
31540;Nogaret;31;Haute-Garonne;76;Occitanie
31450;Noueilles;31;Haute-Garonne;76;Occitanie
31450;Odars;31;Haute-Garonne;76;Occitanie
31330;Ondes;31;Haute-Garonne;76;Occitanie
31110;Oô;31;Haute-Garonne;76;Occitanie
31510;Ore;31;Haute-Garonne;76;Occitanie
31220;Palaminy;31;Haute-Garonne;76;Occitanie
31380;Paulhac;31;Haute-Garonne;76;Occitanie
31510;Payssous;31;Haute-Garonne;76;Occitanie
31320;Péchabou;31;Haute-Garonne;76;Occitanie
31140;Pechbonnieu;31;Haute-Garonne;76;Occitanie
31320;Pechbusque;31;Haute-Garonne;76;Occitanie
31350;Péguilhan;31;Haute-Garonne;76;Occitanie
31480;Pelleport;31;Haute-Garonne;76;Occitanie
31420;Peyrissas;31;Haute-Garonne;76;Occitanie
31420;Peyrouzet;31;Haute-Garonne;76;Occitanie
31390;Peyssies;31;Haute-Garonne;76;Occitanie
31820;Pibrac;31;Haute-Garonne;76;Occitanie
31130;Pin-Balma;31;Haute-Garonne;76;Occitanie
31370;Le Pin-Murelet;31;Haute-Garonne;76;Occitanie
31120;Pinsaguel;31;Haute-Garonne;76;Occitanie
31860;Pins-Justaret;31;Haute-Garonne;76;Occitanie
31220;Plagne;31;Haute-Garonne;76;Occitanie
31370;Plagnole;31;Haute-Garonne;76;Occitanie
31830;Plaisance-du-Touch;31;Haute-Garonne;76;Occitanie
31220;Le Plan;31;Haute-Garonne;76;Occitanie
31210;Pointis-de-Rivière;31;Haute-Garonne;76;Occitanie
31800;Pointis-Inard;31;Haute-Garonne;76;Occitanie
31430;Polastron;31;Haute-Garonne;76;Occitanie
31450;Pompertuzat;31;Haute-Garonne;76;Occitanie
31210;Ponlat-Taillebourg;31;Haute-Garonne;76;Occitanie
31160;Portet-d'Aspet;31;Haute-Garonne;76;Occitanie
31110;Portet-de-Luchon;31;Haute-Garonne;76;Occitanie
31120;Portet-sur-Garonne;31;Haute-Garonne;76;Occitanie
31110;Poubeau;31;Haute-Garonne;76;Occitanie
31370;Poucharramet;31;Haute-Garonne;76;Occitanie
31430;Pouy-de-Touges;31;Haute-Garonne;76;Occitanie
31450;Pouze;31;Haute-Garonne;76;Occitanie
31530;Pradère-les-Bourguets;31;Haute-Garonne;76;Occitanie
31570;Préserville;31;Haute-Garonne;76;Occitanie
31360;Proupiary;31;Haute-Garonne;76;Occitanie
31460;Prunet;31;Haute-Garonne;76;Occitanie
31190;Puydaniel;31;Haute-Garonne;76;Occitanie
31230;Puymaurin;31;Haute-Garonne;76;Occitanie
31480;Puysségur;31;Haute-Garonne;76;Occitanie
31130;Quint-Fonsegrives;31;Haute-Garonne;76;Occitanie
31520;Ramonville-Saint-Agne;31;Haute-Garonne;76;Occitanie
31160;Razecueillé;31;Haute-Garonne;76;Occitanie
31320;Rebigue;31;Haute-Garonne;76;Occitanie
31800;Régades;31;Haute-Garonne;76;Occitanie
31290;Renneville;31;Haute-Garonne;76;Occitanie
31250;Revel;31;Haute-Garonne;76;Occitanie
31250;Revel;31;Haute-Garonne;76;Occitanie
31800;Rieucazé;31;Haute-Garonne;76;Occitanie
31290;Rieumajou;31;Haute-Garonne;76;Occitanie
31370;Rieumes;31;Haute-Garonne;76;Occitanie
31310;Rieux-Volvestre;31;Haute-Garonne;76;Occitanie
31230;Riolas;31;Haute-Garonne;76;Occitanie
31360;Roquefort-sur-Garonne;31;Haute-Garonne;76;Occitanie
31120;Roques;31;Haute-Garonne;76;Occitanie
31380;Roquesérière;31;Haute-Garonne;76;Occitanie
31120;Roquettes;31;Haute-Garonne;76;Occitanie
31160;Rouède;31;Haute-Garonne;76;Occitanie
31180;Rouffiac-Tolosan;31;Haute-Garonne;76;Occitanie
31540;Roumens;31;Haute-Garonne;76;Occitanie
31370;Sabonnères;31;Haute-Garonne;76;Occitanie
31110;Saccourvielle;31;Haute-Garonne;76;Occitanie
31470;Saiguède;31;Haute-Garonne;76;Occitanie
31140;Saint-Alban;31;Haute-Garonne;76;Occitanie
31420;Saint-André;31;Haute-Garonne;76;Occitanie
31430;Saint-Araille;31;Haute-Garonne;76;Occitanie
31110;Saint-Aventin;31;Haute-Garonne;76;Occitanie
31440;Saint-Béat;31;Haute-Garonne;76;Occitanie
31510;Saint-Bertrand-de-Comminges;31;Haute-Garonne;76;Occitanie
31330;Saint-Cézert;31;Haute-Garonne;76;Occitanie
31310;Saint-Christaud;31;Haute-Garonne;76;Occitanie
31600;Saint-Clar-de-Rivière;31;Haute-Garonne;76;Occitanie
31430;Saint-Élix-le-Château;31;Haute-Garonne;76;Occitanie
31420;Saint-Élix-Séglan;31;Haute-Garonne;76;Occitanie
31540;Saint-Félix-Lauragais;31;Haute-Garonne;76;Occitanie
31350;Saint-Ferréol-de-Comminges;31;Haute-Garonne;76;Occitanie
31570;Sainte-Foy-d'Aigrefeuille;31;Haute-Garonne;76;Occitanie
31470;Sainte-Foy-de-Peyrolières;31;Haute-Garonne;76;Occitanie
31230;Saint-Frajou;31;Haute-Garonne;76;Occitanie
31800;Saint-Gaudens;31;Haute-Garonne;76;Occitanie
31180;Saint-Geniès-Bellevue;31;Haute-Garonne;76;Occitanie
31290;Saint-Germier;31;Haute-Garonne;76;Occitanie
31410;Saint-Hilaire;31;Haute-Garonne;76;Occitanie
31800;Saint-Ignan;31;Haute-Garonne;76;Occitanie
31240;Saint-Jean;31;Haute-Garonne;76;Occitanie
31380;Saint-Jean-Lherm;31;Haute-Garonne;76;Occitanie
31790;Saint-Jory;31;Haute-Garonne;76;Occitanie
31540;Saint-Julia;31;Haute-Garonne;76;Occitanie
31220;Saint-Julien-sur-Garonne;31;Haute-Garonne;76;Occitanie
31350;Saint-Lary-Boujean;31;Haute-Garonne;76;Occitanie
31230;Saint-Laurent;31;Haute-Garonne;76;Occitanie
31560;Saint-Léon;31;Haute-Garonne;76;Occitanie
31530;Sainte-Livrade;31;Haute-Garonne;76;Occitanie
31140;Saint-Loup-Cammas;31;Haute-Garonne;76;Occitanie
31350;Saint-Loup-en-Comminges;31;Haute-Garonne;76;Occitanie
31470;Saint-Lys;31;Haute-Garonne;76;Occitanie
31110;Saint-Mamet;31;Haute-Garonne;76;Occitanie
31590;Saint-Marcel-Paulel;31;Haute-Garonne;76;Occitanie
31800;Saint-Marcet;31;Haute-Garonne;76;Occitanie
31360;Saint-Martory;31;Haute-Garonne;76;Occitanie
31360;Saint-Médard;31;Haute-Garonne;76;Occitanie
31220;Saint-Michel;31;Haute-Garonne;76;Occitanie
31650;Saint-Orens-de-Gameville;31;Haute-Garonne;76;Occitanie
31530;Saint-Paul-sur-Save;31;Haute-Garonne;76;Occitanie
31110;Saint-Paul-d'Oueil;31;Haute-Garonne;76;Occitanie
31510;Saint-Pé-d'Ardet;31;Haute-Garonne;76;Occitanie
31350;Saint-Pé-Delbosc;31;Haute-Garonne;76;Occitanie
31590;Saint-Pierre;31;Haute-Garonne;76;Occitanie
31570;Saint-Pierre-de-Lages;31;Haute-Garonne;76;Occitanie
31580;Saint-Plancard;31;Haute-Garonne;76;Occitanie
31290;Saint-Rome;31;Haute-Garonne;76;Occitanie
31620;Saint-Rustice;31;Haute-Garonne;76;Occitanie
31790;Saint-Sauveur;31;Haute-Garonne;76;Occitanie
31410;Saint-Sulpice-sur-Lèze;31;Haute-Garonne;76;Occitanie
31470;Saint-Thomas;31;Haute-Garonne;76;Occitanie
31290;Saint-Vincent;31;Haute-Garonne;76;Occitanie
31370;Sajas;31;Haute-Garonne;76;Occitanie
31260;Saleich;31;Haute-Garonne;76;Occitanie
31230;Salerm;31;Haute-Garonne;76;Occitanie
31260;Salies-du-Salat;31;Haute-Garonne;76;Occitanie
31110;Salles-et-Pratviel;31;Haute-Garonne;76;Occitanie
31390;Salles-sur-Garonne;31;Haute-Garonne;76;Occitanie
31880;La Salvetat-Saint-Gilles;31;Haute-Garonne;76;Occitanie
31460;La Salvetat-Lauragais;31;Haute-Garonne;76;Occitanie
31350;Saman;31;Haute-Garonne;76;Occitanie
31420;Samouillan;31;Haute-Garonne;76;Occitanie
31220;Sana;31;Haute-Garonne;76;Occitanie
31350;Sarrecave;31;Haute-Garonne;76;Occitanie
31350;Sarremezan;31;Haute-Garonne;76;Occitanie
31600;Saubens;31;Haute-Garonne;76;Occitanie
31460;Saussens;31;Haute-Garonne;76;Occitanie
31510;Sauveterre-de-Comminges;31;Haute-Garonne;76;Occitanie
31800;Saux-et-Pomarède;31;Haute-Garonne;76;Occitanie
31800;Savarthès;31;Haute-Garonne;76;Occitanie
31370;Savères;31;Haute-Garonne;76;Occitanie
31580;Sédeilhac;31;Haute-Garonne;76;Occitanie
31460;Ségreville;31;Haute-Garonne;76;Occitanie
31840;Seilh;31;Haute-Garonne;76;Occitanie
31510;Seilhan;31;Haute-Garonne;76;Occitanie
31430;Sénarens;31;Haute-Garonne;76;Occitanie
31160;Sengouagnet;31;Haute-Garonne;76;Occitanie
31360;Sepx;31;Haute-Garonne;76;Occitanie
31560;Seyre;31;Haute-Garonne;76;Occitanie
31600;Seysses;31;Haute-Garonne;76;Occitanie
31440;Signac;31;Haute-Garonne;76;Occitanie
31110;Sode;31;Haute-Garonne;76;Occitanie
31160;Soueich;31;Haute-Garonne;76;Occitanie
31570;Tarabel;31;Haute-Garonne;76;Occitanie
